Review;words
Es un emblema de la habana,no puedes irte sin antes visitarlo, pero...deja mucho que desear,empezando por la caseta de la entrada (teniendo en cuenta q como el 98% de los empleados cubanos cuando no están con el móvil ,no les quedan ganas de atenderte sea la hora que sea),y que continua con falta de luz,bombillas y lámparas en salas importantes apagadas,dejadez a la hora de preservar la construcción. Y finaliza con una cafetería que nada pega en ese lugar.Con el dinero que cobran de la entrada y en otros tantos se debería emplear en conservar todos los museos.;['ser', 'emblema', 'habana', 'poder', 'ir', 'visitar', 'dejar', 'desear', 'empezar', 'caseta', 'entrada', 'tener', 'cuenta', 'q', 'noventa y ocho', 'empleado', 'cubano', 'móvil', 'quedar', 'gana', 'atender', 'ser', 'hora', 'ser', 'continuo', 'falta', 'luz', 'bombilla', 'lámpara', 'sala', 'importante', 'apagado', 'dejadez', 'hora', 'preservar', 'construcción', 'finalizar', 'cafetería', 'pegar', 'lugar', 'dinero', 'cobrar', 'entrada', 'deber', 'emplear', 'conservar', 'museo', 's']
Villa del Palmar Flamingos es un lugar precioso, muy bien cuidado, excelente limpieza y personal muy amable de personas que están bien capacitados y capaces de comunicar en español e inglés. El proceso de registro fue sencillo y sin esfuerzo. Su son tratados como invitados especiales. Tienen muy buenos restaurantes en las instalaciones, La Patrona y La Trattoria así como un pequeño mercado para comprar propios alimentos para preparar a sus propias habitaciones. Su playa es muy agradable, actividades, piscinas, y entretenimiento por las noches en el patrón eran excelentes y muy divertido! Ah, y se me mencionar su salón y spa! Nos dieron un masaje para parejas. Nos sentimos como en el paraíso! Tienes que conocer a Antonio, el botones, así como muchos de los otros botones. Él se esfuerza por ofrecer el mejor servicio y responder a tantas preguntas que pueda tener.;['villa', 'palmar', 'flamingos', 'ser', 'lugar', 'precioso', 'bien', 'cuidado', 'excelente', 'limpieza', 'personal', 'amable', 'persona', 'bien', 'capacitado', 'capaz', 'comunicar', 'español', 'inglés', 'proceso', 'registro', 'ser', 'sencillo', 'esfuerzo', 'ser', 'tratar', 'invitado', 'especial', 'tener', 'buen', 'restaurante', 'instalación', 'patrona', 'trattoria', 'así', 'pequeño', 'mercado', 'comprar', 'propio', 'alimento', 'preparar', 'propio', 'habitación', 'playa', 'ser', 'agradable', 'actividad', 'piscina', 'entretenimiento', 'noche', 'patrón', 'ser', 'excelente', 'divertido', 'eh', 'mencionar', 'salón', 'spa', 'dar', 'masaje', 'pareja', 'sentir', 'paraíso', 'tener', 'conocer', 'antonio', 'botón', 'así', 'botón', 'esforzar', 'ofrecer', 'mejor', 'servicio', 'responder', 'pregunta', 'poder', 'tener']
Las vistas excelentes  A diferencia del hotel Capri en este hotel te dan agua embotellada y están atentos con la comida y el servicio Pues en el el Capri te llenan un vaso plástico de agua para todo el día  Las respuestas al teléfono son rápidas aunque no saben de precios ni de disponibilidad en el hotel Al recoger los platos en el pasillo los camareros podrían ser más delicados y menos ruidosos;['vistas', 'excelente', 'diferencia', 'hotel', 'capri', 'hotel', 'dar', 'agua', 'embotellado', 'atento', 'comida', 'servicio', 'pues', 'capri', 'llenar', 'vaso', 'plástico', 'agua', 'día', 'respuesta', 'teléfono', 'ser', 'rápido', 'aunque', 'saber', 'precio', 'disponibilidad', 'hotel', 'recoger', 'plato', 'pasillo', 'camarero', 'poder', 'ser', 'delicado', 'menos', 'ruidoso']
Excelente servicio, excelentes productos, experiencia maravillosa. Robinson te permite experimentar momentos para guardar en la memoria.;['excelente', 'servicio', 'excelente', 'producto', 'experiencia', 'maravilloso', 'robinson', 'permitir', 'experimentar', 'momento', 'guardar', 'memoria']
"Salvo el detalle de q la habitación tardó 20 min en estar lista, de ahí en adelante todo estuvo excelente... incluso al no haber espacio en el Sky Bar, nos adaptaron un lugar en el lobby bar y pudimos celebrar el cumpleaños de mi hijo muy a gusto; pero lo mejor es la camodidad de camas y almohadas!!!";['salvo', 'detalle', 'q', 'habitación', 'tardar', 'veinte', 'min', 'lista', 'ahí', 'adelante', 'excelente', 'incluso', 'haber', 'espacio', 'sky', 'bar', 'adaptar', 'lugar', 'lobby', 'bar', 'poder', 'celebrar', 'cumpleaños', 'hijo', 'gusto', 'mejor', 'ser', 'camodidad', 'cama', 'almohada']
Hay historia, mucha naturaleza y la oportunidad de hacer ejercicio, puedes rentar biciletas o llevarte tus patines y andar en toda la pista, lo que antes era la pista del Grand Prix, esta esa historia entre otras mas antiguas e importantes para el estado de Nuevo León, muy recomendable, muy buen ambiente!;['haber', 'historia', 'naturaleza', 'oportunidad', 'hacer', 'ejercicio', 'poder', 'rentar', 'bicileta', 'llevar', 'patín', 'andar', 'pista', 'ser', 'pista', 'grand', 'prix', 'historia', 'mas', 'antiguo', 'importante', 'nuevo', 'león', 'recomendable', 'buen', 'ambiente']
Lamentablemente las necesarias reparaciones no te permiten disfrutar del lugar, en la noche es más atractivo pero de día pasa desaparecido.;['lamentablemente', 'necesario', 'reparación', 'permitir', 'disfrutar', 'lugar', 'noche', 'ser', 'atractivo', 'día', 'pasar', 'desaparecido']
Muy recomendable. Lugar restaurado excepcionalmente, hacienda viva porque opera como se hacia hace mas de un siglo. El tour es muy recomendable, los guías son fantásticos. Hay un cenote al final del recorrido que vale laPena vivir, con un bar afuera para quien no quiere nadarlo. Restaurante bueno.;['recomendable', 'lugar', 'restaurado', 'excepcionalmente', 'hacienda', 'vivo', 'operar', 'hacia', 'hacer', 'mas', 'siglo', 'tour', 'ser', 'recomendable', 'guía', 'ser', 'fantástico', 'haber', 'cenote', 'final', 'recorrido', 'valer', 'lapena', 'vivir', 'bar', 'afuero', 'querer', 'nadar', 'restaurante', 'buen']
Los baños ya son viejos, se ven sucios y no coinciden con la descripción de internet al igual que habitaciones y las fotos de la pagina de internet no coincidían con la habitación que nos dieron, nosotros decidimos ir por el precio y por que se veía bien pero al llegar nos dimos una sorpresa aparte de que olía un poco a humedad. ;['baño', 'ser', 'viejo', 'ver', 'sucio', 'coincidir', 'descripción', 'internet', 'igual', 'habitación', 'foto', 'pagina', 'internet', 'coincidir', 'habitación', 'dar', 'decidir', 'ir', 'precio', 'ver', 'bien', 'llegar', 'dar', 'sorpresa', 'aparte', 'olear', 'humedad']
Me gusto la playa aunque las arenas no son blancas ni el agua transparente pero el agua es templada realmente agradable, con la brisa tibia y un oleaje tranquilo.  Lamentablemente lo que puede ser un buen día de playa se ve arruinado desde un principio por vendedores y masajistas que sin ningún respeto por tu tranquilidad te abordan desde la entrada de la playa o se sientan a tu lado para ofrecerte cualquier cosa, inician conversación y prácticamente te obligan a que les compres.   Tuve una pésima experiencia con una masajista que me ofreció una muestra gratis y con una rapidez inesperada me hizo masajes en la espalda a pesar de mi negativa, terminamos en una discusión en la que fuimos rodeadas de otros vendedores  hasta que finalmente nos rescato un vendedor de cervezas, obviamente el rescate nos costó una ronda de cervezas...   Naturalmente en esas condiciones la playa perdió todo su atractivo y simplemente opte por otras playas y esta no la volví a visitar.;['gusto', 'playa', 'aunque', 'arena', 'ser', 'blanco', 'agua', 'transparente', 'agua', 'ser', 'templar', 'realmente', 'agradable', 'brisa', 'tibio', 'oleaje', 'tranquilo', 'lamentablemente', 'poder', 'ser', 'buen', 'día', 'playa', 'ver', 'arruinar', 'principio', 'vendedor', 'masajista', 'ninguno', 'respeto', 'tranquilidad', 'abordar', 'entrada', 'playa', 'sentar', 'lado', 'ofrecer', 'cualquiera', 'cosa', 'iniciar', 'conversación', 'prácticamente', 'obligar', 'comprar', 'tener', 'pésimo', 'experiencia', 'masajista', 'ofrecer', 'muestra', 'gratis', 'rapidez', 'inesperado', 'hacer', 'masaje', 'espalda', 'pesar', 'negativa', 'terminar', 'discusión', 'ir', 'rodeado', 'vendedor', 'finalmente', 'rescatar', 'vendedor', 'cerveza', 'obviamente', 'rescate', 'costar', 'ronda', 'cerveza', 'naturalmente', 'condición', 'playa', 'perder', 'atractivo', 'simplemente', 'optar', 'playa', 'volver', 'visitar']
Me echaron a perder mi experiencia. A media ensalada, salió un objeto duro que me hizo daño al diente, regresé el plato y pedí otra cosa. Pasa, no hay problema. El chef ni salió y mandó decir que era una flor de jamaica. Con molestia...Más;['echar', 'perder', 'experiencia', 'medio', 'ensalada', 'salir', 'objeto', 'duro', 'hacer', 'daño', 'diente', 'regresar', 'plato', 'pedir', 'cosa', 'pasar', 'haber', 'problema', 'chef', 'salir', 'mandar', 'decir', 'ser', 'flor', 'jamaica', 'molestia']
"Es nuestra primera vez k visitamos al Hotel sammba es un gran hotel tiene los servicios super bien
La playa esta hermosa
El personal es muy amable
Las albercar demasiadas limpias
Y lo importante la comida esta demaciado rica 🏊😍";['ser', 'primero', 'vez', 'k', 'visitar', 'hotel', 'sammba', 'ser', 'gran', 'hotel', 'tener', 'servicio', 'super', 'bien', 'playa', 'hermoso', 'personal', 'ser', 'amable', 'albercar', 'demasiado', 'limpio', 'importante', 'comida', 'demaciado', 'rico']
"estar en este hotel requiere suerte porque hay en realidad dos edificios; uno (3 estrellas) edificio antiguo y otra (5 estrellas) nuevo edificio.  (edificio antiguo) - (3 estrellas) uno nuestra primera noche, el hotel nos dieron una habitación en el edificio antiguo ""VIEJO Parque Central"", no hay agua caliente (temperatura agua pedregosas de habitación), el inodoro no funciona bien, la habitación es mal, las mantas se queman y sucio.  - el restaurante en el edificio antiguo es constantemente está demasiado llena en horario de desayuno.  En nuestra segunda noche, el agua en la habitación era fría y no tolerable por lo que insistió en que nos dieron una habitación con agua caliente. ( nos cambiaron a una habitación en el nuevo edificio)  (El nuevo edificio- 5 estrellas) Este…";['hotel', 'requerir', 'suerte', 'haber', 'realidad', 'dos', 'edificio', 'tres', 'estrella', 'edificio', 'antiguo', 'cinco', 'estrella', 'nuevo', 'edificio', 'edificio', 'antiguo', 'tres', 'estrella', 'primero', 'noche', 'hotel', 'dar', 'habitación', 'edificio', 'antiguo', 'viejo', 'parque', 'central', 'haber', 'agua', 'caliente', 'temperatura', 'agua', 'pedregoso', 'habitación', 'inodoro', 'funcionar', 'bien', 'habitación', 'ser', 'mal', 'manta', 'quemar', 'sucio', 'restaurante', 'edificio', 'antiguo', 'ser', 'constantemente', 'demasiado', 'lleno', 'horario', 'desayuno', 'segundo', 'noche', 'agua', 'habitación', 'ser', 'frío', 'tolerable', 'insistir', 'dar', 'habitación', 'agua', 'caliente', 'cambiar', 'habitación', 'nuevo', 'edificio', 'nuevo', 'edificio', 'cinco', 'estrella']
Localizado en el centro de la ciudad, sirven comida tipica cubana. El local es ruidoso, las mesas muy juntas y la comida es de pobre calidad ademas de sus altos precios. Definitivamente no lo recomiendo, creo que fue el peor lugar en que estuvimos durante...Más;['localizado', 'centro', 'ciudad', 'servir', 'comida', 'tipico', 'cubano', 'local', 'ser', 'ruidoso', 'mesa', 'junto', 'comida', 'ser', 'pobre', 'calidad', 'ademo', 'alto', 'precio', 'definitivamente', 'recomer', 'creer', 'ser', 'peor', 'lugar']
"Hicimos una alta en Puebla en nuestro recorrido hacia Veracruz para comer en el Mural!! 
Pues fue muy decepcionante . 
El mole muy desabrido , pollo sin sal , mole poblano muy agrio y la pechuga nada más bañada en mole sin haber cocido en...Más";['hacer', 'alto', 'puebla', 'recorrido', 'hacia', 'veracruz', 'comer', 'mural', 'pues', 'ser', 'decepcionante', 'mole', 'desabrido', 'pollo', 'sal', 'mole', 'poblano', 'agrio', 'pechuga', 'bañado', 'mole', 'haber', 'cocir']
"Es un restaurante acogedor, a media luz para ir a comer o cenar buena carne ya sea cortes o salteados.
El ambiente es bueno para amigos, familias, parejas o negocios además tiene terraza muy agradable.
Buena cava sin ser vinos caros, la ves que fui...Más";['ser', 'restaurante', 'acogedor', 'medio', 'luz', 'ir', 'comer', 'cenar', 'buen', 'carne', 'ser', 'corte', 'salteado', 'ambiente', 'ser', 'buen', 'amigo', 'familia', 'pareja', 'negocio', 'además', 'tener', 'terraza', 'agradable', 'buen', 'cava', 'ser', 'vino', 'caro', 'ver', 'ir']
Como siempre muy buena comida y cortes. Los postres recomiendo el brownie. Excelente atención, felicidades a Homero.;['siempre', 'buen', 'comida', 'corte', 'postre', 'recomer', 'brownie', 'excelente', 'atención', 'felicidad', 'homero']
Muy buena comida, pedimos unos chilaquiles verdes con pollo y unas enchiladas rojas con pollo, muy buenas porciones, buena relación calidad precio.;['buen', 'comida', 'pedir', 'chilaquil', 'verde', 'pollo', 'enchilada', 'rojo', 'pollo', 'buen', 'porción', 'buen', 'relación', 'calidad', 'precio']
Este podría ser el hotel más increíble. Con una comprensiva (y costoso) reforma podría catalogadas entre las mejores del mundo. ya que es un poco en el tiempo - pero no es eso lo que vas a La Habana para? bastante oficios en su glorioso pasado. entras en la entrada y te he vuelto hace décadas. Por desgracia, nuestra habitación estaba cansado, las ventanas estaban muy sucias y algunas de las luces de lado estaban rotas. Los cargos no son tan mal para este pedazo de historia - así que asegúrate de que al menos una noche. El lo más gracioso, en el 'Hall of Fame', entre las preferencias de Marlon Brando, Greta Garbo y Rita Hayworth como clientes, es un mugshot de Ken Livingston. Esto puede no significar mucho para algunos, pero estoy seguro que muchos londinenses han sido…;['poder', 'ser', 'hotel', 'increíble', 'comprensivo', 'costoso', 'reforma', 'poder', 'catalogado', 'mejor', 'mundo', 'ser', 'tiempo', 'ser', 'ir', 'habana', 'bastante', 'oficio', 'glorioso', 'pasado', 'entrar', 'entrada', 'haber', 'volver', 'hacer', 'década', 'desgracia', 'habitación', 'cansado', 'ventana', 'sucio', 'alguno', 'luz', 'lado', 'romper', 'cargo', 'ser', 'mal', 'pedazo', 'historia', 'así', 'asegúratar', 'menos', 'noche', 'gracioso', 'hall', 'of', 'fame', 'preferencia', 'marlon', 'brando', 'greta', 'garbo', 'rita', 'hayworth', 'cliente', 'ser', 'mugshot', 'ken', 'livingston', 'poder', 'significar', 'alguno', 'seguro', 'londinense', 'haber', 'ser']
Nos alojamos una noche durante una noche de Varadero. Una noche era suficiente, y fue acordado por varios de nuestros compañeros. Tras el Agradable recepción y zonas comunes y encontrar desalentador, pasillos malolientes, conduce a viejas, gastadas habitaciones increíblemente anticuadas. Nuestra habitación tenía las camas están gastadas, muy pobre de aire acondicionado, ducha, baño inútil mugriento y un olor desagradable, y lúgubre decoración, ninguno de los cuales tuvimos en nuestro hotel varadero. La cena y el desayuno era aburrido, el personal era bueno. No me alojaría aquí de nuevo.;['alojar', 'noche', 'noche', 'varadero', 'noche', 'ser', 'suficiente', 'ser', 'acordar', 'varios', 'compañero', 'tras', 'agradable', 'recepción', 'zona', 'común', 'encontrar', 'desalentador', 'pasillo', 'maloliente', 'conducir', 'viejo', 'gastado', 'habitación', 'increíblemente', 'anticuado', 'habitación', 'tener', 'cama', 'gastado', 'pobre', 'aire', 'acondicionado', 'ducha', 'baño', 'inútil', 'mugriento', 'olor', 'desagradable', 'lúgubre', 'decoración', 'ninguno', 'tener', 'hotel', 'varadero', 'cena', 'desayuno', 'ser', 'aburrido', 'personal', 'ser', 'buen', 'alojar', 'aquí', 'nuevo']
Fuimos por la noche, no podía ver un montón, no fue hasta emocionantes y todos nos sólo terminamos hablando y bromas alrededor mientras que en el paseo. Estuvo bien, era bastante ya que estaba iluminado por la noche, pero que estaba buscando, y no estar en ella. Yo diría que probar durante el día, puede ser un poco más emocionante.;['ir', 'noche', 'poder', 'ver', 'montón', 'ser', 'emocionante', 'sólo', 'terminar', 'hablar', 'broma', 'alrededor', 'mientras', 'paseo', 'bien', 'ser', 'bastante', 'iluminar', 'noche', 'buscar', 'decir', 'probar', 'día', 'poder', 'ser', 'emocionante']
tuve que permanecer aquí por motivos de trabajo, lo que una monstruosidad. megaresort con decoración minimalista, pero es un Hard Rock. Hay supongo que tp ser mucho de Crazy azar en las paredes. Lo que sea. escaso, pero muy mal gusto sencillo de decoración. Si pagas $2 k y utilizar toda su crédito en el resort de $1.5 k entonces supongo que lo hace bastante barato. Es una buena cosa?;['tener', 'permanecer', 'aquí', 'motivo', 'trabajo', 'monstruosidad', 'megaresort', 'decoración', 'minimalista', 'ser', 'hard', 'rock', 'haber', 'suponer', 'tp', 'ser', 'crazy', 'azar', 'pared', 'ser', 'escaso', 'mal', 'gusto', 'sencillo', 'decoración', 'si', 'pagar', 'dos', 'k', 'utilizar', 'crédito', 'resort', 'cinco', 'k', 'entonces', 'suponer', 'hacer', 'bastante', 'barato', 'ser', 'buen', 'cosa']
"Preciosa propiedad y el área de la piscina, pero ten cuidado de los detalles. Pasamos tres días en ""Jardín edificio"", es un paseo bastante larga por desde la entrada del hotel. el sábado, la zona de la piscina era inundados con turistas diurnos, Cartagena residente familias y un autobús entero registrándose de excursión. Una mañana llegué como buffet de desayuno estaba siendo desmontados. camarero gentilmente me trajo un café y algunos bollos, y luego me cobraron el precio completo del buffet---irreversible. Me cobraron el equivalente a $28 o así para recoger una llamada a los Estados Unidos, que se negaron a revertir al hacer el check out.";['precioso', 'propiedad', 'área', 'piscina', 'tener', 'cuidado', 'detalle', 'pasar', 'tres', 'día', 'jardín', 'edificio', 'ser', 'paseo', 'bastante', 'largo', 'entrada', 'hotel', 'sábado', 'zona', 'piscina', 'ser', 'inundar', 'turista', 'diurno', 'cartagena', 'residente', 'familia', 'autobús', 'entero', 'registrar', 'excursión', 'mañana', 'llegar', 'buffet', 'desayuno', 'ser', 'desmontar', 'camarero', 'gentilmente', 'traer', 'café', 'alguno', 'bollo', 'luego', 'cobrar', 'precio', 'completo', 'buffet', 'irreversible', 'cobrar', 'equivalente', 'veintiocho', 'así', 'recoger', 'llamada', 'unidos', 'negar', 'revertir', 'hacer', 'check', 'out']
No cabe duda que es el mejor restaurante de carnes en Monterrey, el corte de pulgada de grosor y el término 3/4 es definitivamente lo que me atrapa de este lugar sin dejar de lado sus tradicionales empanadas argentinas, vivan la experiencia.;['caber', 'duda', 'ser', 'mejor', 'restaurante', 'carne', 'monterrey', 'corte', 'pulgada', 'grosor', 'término', 'tres', 'cuatro', 'ser', 'definitivamente', 'atrapar', 'lugar', 'dejar', 'lado', 'tradicional', 'empanada', 'argentino', 'vivar', 'experiencia']
a como este museo tienes que ser un gran fan de esculturas diferentes y máscaras de oro. El museo había un montón de objetos que en mi opinión le faltaba descripciones adecuadas. Me pareció que el museo sobrevalorado tal y como me habían dicho que es el mejor museo en Bogotá, sin embargo para mí fue sin duda no.;['museo', 'tener', 'ser', 'gran', 'fan', 'escultura', 'diferente', 'máscara', 'oro', 'museo', 'haber', 'montón', 'objeto', 'opinión', 'faltar', 'descripción', 'adecuado', 'parecer', 'museo', 'sobrevalorado', 'tal', 'haber', 'decir', 'ser', 'mejor', 'museo', 'bogotá', 'embargo', 'ser', 'duda']
La primera vez que viaje a Cuba fue en 2007 y me aloje en el Hotel Sevilla, me aloje especialmente por su ubicación. Tanto las habitaciones como las instalaciones dejaban mucho que desear, que decir de los ascensores en aquel momento. La única cosa que hizo sentirme  a gusto en el hotel fue la profesionalidad y amabilidad del personal, empezando por las camareras de planta camareros del bar del patio sevillano y en especial pero muy especial la gente de recepción. Regresé al Hotel Sevilla en el 2009 y en el 2010, por su ubicación y en especial por el personal, porque referente a las instalaciones lo único que había mejorado era los ascensores que ya estaban reparados quiero recordar que en el 2010 pero el resto de la instalación va de mal en peor. Como todo en la vida, y más en…;['primero', 'vez', 'viaje', 'cuba', 'ser', 'dos mil siete', 'alojar', 'hotel', 'sevilla', 'alojar', 'especialmente', 'ubicación', 'habitación', 'instalación', 'dejar', 'desear', 'decir', 'ascensor', 'aquel', 'momento', 'único', 'cosa', 'hacer', 'sentir', 'gusto', 'hotel', 'ser', 'profesionalidad', 'amabilidad', 'personal', 'empezar', 'camarera', 'planta', 'camarero', 'bar', 'patio', 'sevillano', 'especial', 'especial', 'gente', 'recepción', 'regresar', 'hotel', 'sevilla', 'dos mil nueve', 'dos mil diez', 'ubicación', 'especial', 'personal', 'referente', 'instalación', 'único', 'haber', 'mejorar', 'ser', 'ascensor', 'reparar', 'querer', 'recordar', 'dos mil diez', 'resto', 'instalación', 'ir', 'mal', 'peor', 'vida']
Uno de los mejores teatros de México. Comparable con el teatro degollado en Guadalajara. Vale mucho la pena que les platiquen muchos aspectos del teatro.;['mejor', 'teatro', 'méxico', 'comparable', 'teatro', 'degollado', 'guadalajara', 'vale', 'pena', 'platicar', 'aspecto', 'teatro']
"Nuestra compañía (Cuba Travel) de viajes nos hizo una reserva en este hotel para pasar nuestra última noche en La Habana después de dos semanas muy interesantes viajando de manera independiente a través de este país. También habíamos estado alojados en algunas Casa casas locales, y la próxima vez recalcar esos alojamientos en la mayoría de los hoteles, especialmente este! Aunque el vestíbulo y el bar en la terraza son lugares magníficos para pasar el rato (realmente disfrutamos el reproductor de piano en la noche), las habitaciones del hotel son lamentables. Estuvimos en una ""mini suite"" y enseguida fundió un fusible, que requieren un electricista para cavar un enchufe de la pared crumbing a fin de restaurar la energía. No había agua caliente. La cama estaba bien, pero la ropa…";['compañía', 'cuba', 'travel', 'viaje', 'hacer', 'reserva', 'hotel', 'pasar', 'último', 'noche', 'habana', 'después', 'dos', 'semana', 'interesante', 'viajar', 'manera', 'independiente', 'través', 'país', 'haber', 'alojado', 'alguno', 'casa', 'casa', 'local', 'próximo', 'vez', 'recalcar', 'alojamiento', 'mayoría', 'hotel', 'especialmente', 'aunque', 'vestíbulo', 'bar', 'terraza', 'ser', 'lugar', 'magnífico', 'pasar', 'rato', 'realmente', 'disfrutar', 'reproductor', 'piano', 'noche', 'habitación', 'hotel', 'ser', 'lamentable', 'mini', 'suite', 'enseguida', 'fundir', 'fusible', 'requerir', 'electricista', 'cavar', 'enchufe', 'pared', 'crumbing', 'fin', 'restaurar', 'energía', 'haber', 'agua', 'caliente', 'cama', 'bien', 'ropa']
"Mi esposa y yo compramos un tiempo compartido en nuestra primera visita a este complejo en marzo. Después volvimos con nuestros adultos niños en mayo para celebrar la graduación de la universidad. Hablamos de Menahen Paredes y ascenso nuestra multipropiedad para un año cada programa! Menahen fue impresionante! Incluso nos dieron un ascenso a un ático de 2 dormitorios! Recomiendo el Villa del Palmar resorts ya que todas son preciosas y el personal es increíble!

Estamos todos emplazados para visitar el complejo de cancán en abril y no puedo esperar! Gracias a Menahen por darnos una excelente opción para comprar hasta nuestro plan!";['esposa', 'comprar', 'tiempo', 'compartido', 'primero', 'visita', 'complejo', 'marzo', 'después', 'volver', 'adulto', 'niño', 'mayo', 'celebrar', 'graduación', 'universidad', 'hablar', 'menahen', 'paredes', 'ascenso', 'multipropiedad', 'año', 'cada', 'programa', 'menahen', 'ser', 'impresionante', 'incluso', 'dar', 'ascenso', 'ático', 'dos', 'dormitorio', 'recomer', 'villa', 'palmar', 'resorts', 'ser', 'precioso', 'personal', 'ser', 'increíble', 'emplazado', 'visitar', 'complejo', 'cancán', 'abril', 'poder', 'esperar', 'gracias', 'menahen', 'dar', 'excelente', 'opción', 'comprar', 'plan']
Hubicado en el centro de la capital La candelaria es uno de los barrios insignia de Bogota donde la arquitectura muestra el pasado colonial de la ciudad;['hubicado', 'centro', 'capital', 'candelaria', 'ser', 'barrio', 'insignio', 'bogota', 'arquitectura', 'mostrar', 'pasado', 'colonial', 'ciudad']
Ir a Zipaquira es una visita obligada para los turistas, con mis amigas tomamos un taxi que nos dejo en la parada del bus que nos llevaria a Zipaquira, el recorrido en bus tomo al rededor de 40 minutos, nos bajamos y tomamos un taxi que nos llevo a la catedral de Sal, todo con precios muy baratos. La entrada al santuario cuesta como $15 y el recorrido dura mas o menos 3 horas. El guía explica cada estación del viacrucis, los recorridos son en español y en ingles, y podrás tomar todas las fotos que gustes. Tambien hay una opcion de recorrido en la cual te permiten ser minero por un par de horas, no tome ese tour por falta de tiempo pero creo que valia $10 adicionales a la entrada general.;['ir', 'zipaquira', 'ser', 'visita', 'obligado', 'turista', 'amiga', 'tomar', 'taxi', 'dejar', 'parada', 'bus', 'llevar', 'zipaquira', 'recorrido', 'bus', 'tomo', 'rededor', 'cuarenta', 'minuto', 'bajar', 'tomar', 'taxi', 'llevar', 'catedral', 'sal', 'precio', 'barato', 'entrada', 'santuario', 'costar', 'quince', 'recorrido', 'durar', 'mas', 'menos', 'tres', 'hora', 'guía', 'explicar', 'cada', 'estación', 'viacrucis', 'recorrido', 'ser', 'español', 'ingle', 'poder', 'tomar', 'foto', 'gustar', 'tambien', 'haber', 'opcion', 'recorrido', 'permitir', 'ser', 'minero', 'par', 'hora', 'tomar', 'tour', 'falta', 'tiempo', 'creer', 'valer', 'diez', 'adicional', 'entrada', 'general']
No le puse 5 estrellas porque me sirvieron vino en una copa sucia, la cual solicite me cambiaran y al instante lo hicieron. Por lo demás, la comida riquísima, el lugar de muy buen gusto, música acompañando el momento, buenos precios, muy buena atención a...Más;['poner', 'cinco', 'estrella', 'servir', 'vino', 'copa', 'sucio', 'solicitar', 'cambiar', 'instante', 'hacer', 'demás', 'comida', 'riquísimo', 'lugar', 'buen', 'gusto', 'música', 'acompañar', 'momento', 'buen', 'precio', 'buen', 'atención']
es muy interesante su historia, los túneles que tenían para escapar , dicen que aun hoy en día no saben a donde se dirigen muchos de ellos. ;['ser', 'interesante', 'historia', 'túnel', 'tener', 'escapar', 'decir', 'aun', 'hoy', 'día', 'saber', 'dirigir']
